Gender,Age,12th marks %,rural/ urban area,Why take this course?,Which teaching methods helped your learning?,Were you prepared to take this course based on prior coursework?,How much time did you spend weekly on this course outside of class for C01?,How much time did you spend weekly on this course outside of class for C02?,How much time did you spend weekly on this course outside of class for C03?,How much time did you spend weekly on this course outside of class for C04?,What level have you achieved in the course outcomes for C01?,What level have you achieved in the course outcomes for C02?,What level have you achieved in the course outcomes for C03?,What level have you achieved in the course outcomes for C04?,What were the key aspects of your efforts in CO1?,What were the key aspects of your efforts in CO2?,What were the key aspects of your efforts in CO3?,What were the key aspects of your efforts in CO4?,How satisfied are you with C01?,How satisfied are you with C02?,How satisfied are you with C03?,How satisfied are you with C04?,List strategies for learning the course outcomes for C01,List strategies for learning the course outcomes for C02,List strategies for learning the course outcomes for C03,List strategies for learning the course outcomes for C04,How many marks will you give yourself for C01?,How many marks will you give yourself for C02?,How many marks will you give yourself for C03?,How many marks will you give yourself for C04?,"If your marks are low in C01, who do you blame for your performance?","If your marks are low in C02, who do you blame for your performance?","If your marks are low in C03, who do you blame for your performance?","If your marks are low in C04, who do you blame for your performance?",Explain briefly your rationale for you choice to the previous question,Would more faculty concern improve your learning in C01?,Would more faculty concern improve your learning in C02?,Would more faculty concern improve your learning in C03?,Would more faculty concern improve your learning in C04?,Would more outside help improve your learning in C01?,Would more outside help improve your learning in C02?,Would more outside help improve your learning in C03?,Would more outside help improve your learning in C04?,Your overall feedback
0.0,0.3333333333333333,0.6804123711340206,1.0,0.7222222222222222,0.9666666666666668,1.0,0.125,0.125,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,0.3636363636363636,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5391705069124424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.5051546391752577,1.0,0.1388888888888889,0.6666666666666666,1.0,0.25,0.25,0.2222222222222222,0.2222222222222222,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.5833333333333333,0.8333333333333333,0.8333333333333333,0.4,0.2857142857142857,0.0,0.0,0.75,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0460829493087557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1666666666666666,0.7216494845360825,1.0,0.9444444444444444,0.6833333333333333,1.0,0.625,0.625,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,1.0,0.6363636363636364,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3133640552995391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,0.3814432989690721,1.0,0.7222222222222222,0.25,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5,0.5,0.5,0.2,0.3636363636363636,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.4285714285714285,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.0824742268041237,0.0,0.3055555555555555,0.9083333333333332,0.0,0.125,0.25,0.3333333333333333,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.5,0.4,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.0,0.1428571428571428,0.3333333333333333,0.2857142857142857,0.75,0.75,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.032258064516129,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.0,0.3333333333333333,0.1546391752577319,1.0,0.8888888888888888,0.2416666666666666,1.0,0.375,1.0,1.0,1.0,0.5,0.5,0.5,0.4,0.6363636363636364,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.2119815668202765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
0.0,0.3333333333333333,0.422680412371134,1.0,0.3055555555555555,0.2916666666666667,1.0,0.125,0.125,0.1111111111111111,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.75,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.8525345622119815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.0,0.3333333333333333,0.1649484536082474,1.0,0.9722222222222222,0.1666666666666666,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5,0.3333333333333333,0.3333333333333333,0.2,0.3636363636363636,0.5833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.5,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3179723502304147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.845360824742268,1.0,0.3055555555555555,0.6416666666666666,0.0,0.125,0.25,0.2222222222222222,0.2222222222222222,0.5,0.8333333333333333,0.8333333333333333,0.8,0.0,0.5833333333333333,0.5,0.5,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333
0.0,0.3333333333333333,0.2783505154639175,1.0,0.3055555555555555,0.0416666666666666,0.0,0.25,0.375,0.2222222222222222,0.2222222222222222,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.0,0.8333333333333333,0.0,0.0,0.2,0.1428571428571428,0.1666666666666666,0.1428571428571428,0.5,0.5,0.3333333333333333,0.5,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9032258064516128,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,0.3195876288659793,1.0,0.2222222222222222,0.175,0.0,0.125,0.125,0.1111111111111111,0.1111111111111111,0.5,0.5,0.5,0.4,0.3636363636363636,0.5,0.5,0.0833333333333333,0.2,0.1428571428571428,0.8333333333333333,0.7142857142857142,0.75,0.75,0.6666666666666666,0.75,0.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1059907834101382,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333
1.0,0.3333333333333333,0.1134020618556701,1.0,0.1111111111111111,0.975,1.0,0.375,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8894009216589862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.5,0.3608247422680412,1.0,0.7222222222222222,0.6666666666666666,0.0,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,1.0,1.0,0.1818181818181818,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.064516129032258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.1666666666666666,0.5154639175257731,1.0,0.3055555555555555,0.6916666666666667,1.0,0.125,0.125,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.75,0.75,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.1958762886597938,1.0,0.2777777777777778,0.1333333333333333,1.0,0.25,0.25,0.2222222222222222,0.2222222222222222,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.4545454545454546,0.3333333333333333,0.6666666666666666,0.4166666666666666,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.9587628865979382,1.0,0.3055555555555555,0.6166666666666667,0.0,0.125,0.125,0.2222222222222222,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.5833333333333333,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.2061855670103092,1.0,0.6666666666666666,0.475,1.0,0.375,0.375,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,1.0,0.4,0.2857142857142857,0.1666666666666666,0.2857142857142857,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0783410138248847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3333333333333333,0.0103092783505154,1.0,0.75,0.2666666666666666,1.0,0.125,0.125,0.0,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.4,0.3636363636363636,0.0,0.6666666666666666,0.8333333333333333,0.0,0.1428571428571428,0.3333333333333333,0.7142857142857142,0.5,0.5,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.423963133640553,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
0.0,0.5,0.3505154639175257,0.0,0.3888888888888888,0.4083333333333333,1.0,0.625,0.75,0.7777777777777777,0.8888888888888888,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3416666666666667,1.0,0.25,0.25,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.4,0.9090909090909092,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.2,0.1428571428571428,0.1666666666666666,0.1428571428571428,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.7235023041474654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7422680412371134,1.0,0.1388888888888889,0.2583333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.7272727272727273,0.8333333333333333,0.6666666666666666,0.8333333333333333,0.0,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6082949308755761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.1958762886597938,0.0,0.6666666666666666,0.425,1.0,0.0,0.0,0.1111111111111111,0.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.1666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3502304147465437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,0.4742268041237113,1.0,0.1388888888888889,0.65,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.4166666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.75,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.9484536082474226,1.0,0.25,0.4416666666666666,1.0,0.125,0.125,0.1111111111111111,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4377880184331797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.3333333333333333,0.7835051546391752,1.0,0.8888888888888888,0.5666666666666667,1.0,0.5,0.5,0.4444444444444444,0.4444444444444444,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.3636363636363636,0.3333333333333333,0.6666666666666666,0.4166666666666666,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5,0.5,0.3333333333333333,0.5,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.2211981566820276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.9175257731958762,1.0,0.3888888888888888,0.6666666666666666,0.0,0.375,0.375,0.3333333333333333,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,1.0,0.3333333333333333,0.75,0.6666666666666666,0.2,0.2857142857142857,0.0,0.1428571428571428,0.5,1.0,0.6666666666666666,0.75,0.75,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.184331797235023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.6804123711340206,1.0,0.6944444444444444,0.6166666666666667,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.75,0.75,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2949308755760368,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,0.3333333333333333,0.4639175257731959,1.0,0.0833333333333333,0.875,1.0,0.25,0.375,0.2222222222222222,0.1111111111111111,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.3636363636363636,0.25,0.25,0.25,0.6000000000000001,0.4285714285714285,0.5,0.4285714285714285,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.9400921658986175,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.711340206185567,1.0,0.3055555555555555,0.65,0.0,0.0,0.125,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,1.0,0.3636363636363636,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9539170506912442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.4639175257731959,1.0,0.0833333333333333,0.9583333333333334,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.4285714285714285,0.5,0.4285714285714285,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.880184331797235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.1649484536082474,1.0,0.3888888888888888,0.0166666666666666,1.0,0.0,0.0,0.1111111111111111,0.2222222222222222,1.0,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.5833333333333333,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9585253456221198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.8350515463917526,0.0,0.5555555555555556,0.475,1.0,0.75,0.75,0.7777777777777777,0.5555555555555556,1.0,1.0,0.8333333333333333,1.0,1.0,0.3333333333333333,0.5833333333333333,0.6666666666666666,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.336405529953917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.6082474226804123,1.0,0.5555555555555556,0.3833333333333333,1.0,0.25,0.25,0.3333333333333333,0.2222222222222222,1.0,1.0,1.0,1.0,0.6363636363636364,0.5833333333333333,0.6666666666666666,0.5833333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.488479262672811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.1958762886597938,1.0,0.8888888888888888,0.6666666666666666,1.0,0.125,0.75,0.6666666666666666,0.4444444444444444,1.0,0.8333333333333333,1.0,0.8,1.0,0.3333333333333333,0.5833333333333333,0.5833333333333333,0.0,0.1428571428571428,0.1666666666666666,0.2857142857142857,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,0.3333333333333333,0.3917525773195876,1.0,0.861111111111111,0.1166666666666666,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8940092165898618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.5,0.1649484536082474,1.0,0.1388888888888889,0.2833333333333333,1.0,0.25,0.25,0.2222222222222222,0.2222222222222222,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.6666666666666666,0.75,0.5833333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8663594470046083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8333333333333333,0.2268041237113402,1.0,0.3055555555555555,0.3833333333333333,1.0,0.75,0.75,0.7777777777777777,0.7777777777777777,1.0,1.0,1.0,1.0,0.6363636363636364,0.5833333333333333,0.0833333333333333,0.0833333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0184331797235023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.5773195876288659,1.0,0.8888888888888888,0.3,1.0,0.625,0.5,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,1.0,0.6363636363636364,0.5833333333333333,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5944700460829493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.3333333333333333,0.3711340206185567,1.0,0.3055555555555555,0.6166666666666667,1.0,0.125,0.125,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,0.3636363636363636,0.5833333333333333,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.152073732718894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.2577319587628865,0.0,0.0555555555555555,0.6583333333333333,1.0,0.375,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.7272727272727273,0.75,0.8333333333333333,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.7695852534562212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8333333333333333,0.2061855670103092,1.0,0.3888888888888888,0.4083333333333333,1.0,0.375,0.625,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,0.6363636363636364,0.3333333333333333,0.8333333333333333,0.0,0.0,0.1428571428571428,0.3333333333333333,0.4285714285714285,1.0,0.75,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0276497695852534,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.5670103092783505,1.0,0.3055555555555555,0.6666666666666666,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.456221198156682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6666666666666666,0.134020618556701,1.0,0.6666666666666666,0.5416666666666666,1.0,0.25,0.25,0.2222222222222222,0.2222222222222222,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8,0.6363636363636364,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6728110599078341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.3333333333333333,0.268041237113402,1.0,0.3888888888888888,0.3916666666666666,1.0,0.125,0.125,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7926267281105991,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.7525773195876289,1.0,0.3888888888888888,0.4083333333333333,1.0,0.625,0.75,0.7777777777777777,0.8888888888888888,1.0,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9953917050691244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.3333333333333333,0.268041237113402,1.0,0.4166666666666666,0.4166666666666667,1.0,0.125,0.125,0.1111111111111111,0.2222222222222222,1.0,1.0,1.0,1.0,0.3636363636363636,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.7788018433179723,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333
0.0,0.3333333333333333,0.1752577319587628,0.0,0.5,0.5916666666666667,0.0,0.125,0.125,0.3333333333333333,0.3333333333333333,0.8333333333333333,0.8333333333333333,1.0,1.0,0.6363636363636364,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.4,0.2857142857142857,0.1666666666666666,0.1428571428571428,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8110599078341014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.3333333333333333,0.2061855670103092,1.0,0.3055555555555555,0.45,0.0,0.125,0.125,0.1111111111111111,0.1111111111111111,0.5,0.5,0.5,0.4,0.2727272727272727,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1889400921658986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.5,0.4432989690721649,1.0,0.8888888888888888,0.45,1.0,0.375,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6363636363636364,0.5833333333333333,0.75,0.75,0.4,0.2857142857142857,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1751152073732718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1666666666666666,0.4742268041237113,1.0,0.1666666666666666,0.6666666666666666,1.0,0.5,0.625,0.6666666666666666,0.7777777777777777,1.0,1.0,1.0,0.8,0.9090909090909092,0.5833333333333333,0.75,0.0833333333333333,0.4,0.2857142857142857,0.3333333333333333,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.5299539170506913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
